Reset,left_occupied,left_angle,left_offset,left_size,left_width,left_length,left_has_pillar,right_occupied,right_angle,right_offset,right_size,right_width,right_length,right_has_pillar,goal_lane_index,goal_position_x,goal_position_y,goal_heading,controlled_x,controlled_y,controlled_width,controlled_length,step,done,agent_angle_score,agent_angle_tier,agent_angle_deg
Reset 932,0,0.0,0.0,0,0.0,0.0,0,1,-0.0884432709195333,0.0,0,2.0,4.3,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-5.271436008400131,0.0,2.0,4.8,19,True,39.1257818554853,beginner,10.437109072257348
Reset 933,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-8.496930429664102,0.0,2.0,4.8,22,True,38.026641176386306,beginner,10.986679411806849
Reset 934,1,0.02853155347842895,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-4.8427654880991025,0.0,2.0,4.8,19,True,29.436576980732145,beginner,15.281711509633928
Reset 935,0,0.0,0.0,0,0.0,0.0,0,1,-0.10356430482696477,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-6.888673595135593,0.0,2.0,4.3,20,True,29.851901633630614,beginner,15.074049183184693
Reset 936,1,0.13556104040398953,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-9.963532149644038,0.0,2.0,4.3,16,True,22.978496567947545,beginner,18.510751716026228
Reset 937,1,-0.012145066058798282,0.0,1,2.0,4.8,0,1,0.0064301525059751174,0.0,1,2.0,4.8,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-8.839075687748448,0.0,2.0,4.8,20,True,32.709702152703855,beginner,13.64514892364807
Reset 938,0,0.0,0.0,0,0.0,0.0,0,1,-0.06725881717890037,0.0,1,2.0,4.8,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-9.221228190819446,0.0,2.0,4.3,21,True,38.31632781509681,beginner,10.841836092451596
Reset 939,0,0.0,0.0,0,0.0,0.0,0,1,0.09722603428361087,0.0,0,2.0,4.3,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-3.9840231248230262,0.0,2.0,4.8,17,True,28.536684373065366,beginner,15.731657813467317
Reset 940,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-8.962802986014061,0.0,2.0,4.8,20,True,34.810324917775716,beginner,12.594837541112142
Reset 941,0,0.0,0.0,0,0.0,0.0,0,1,-0.12780315472098813,0.0,1,2.0,4.8,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-3.5775936661844643,0.0,2.0,4.3,11,True,27.97803460871964,beginner,16.01098269564018
Reset 942,0,0.0,0.0,0,0.0,0.0,0,1,0.16475331284427153,0.0,1,2.0,4.8,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-8.031649182710748,0.0,2.0,4.8,20,True,37.57477994012938,beginner,11.212610029935309
Reset 943,1,0.09647027003387376,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-2.299756199560827,0.0,2.0,4.8,20,True,39.107868574062664,beginner,10.44606571296867
Reset 944,1,0.1372122876388191,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-3.909762217269691,0.0,2.0,4.3,21,True,40.96348420402548,intermediate,9.879564474496815
Reset 945,1,-0.1720446926419601,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-5.071362001532532,0.0,2.0,4.8,18,True,34.05399270517054,beginner,12.973003647414728
Reset 946,0,0.0,0.0,0,0.0,0.0,0,1,-0.17078070178337112,0.0,1,2.0,4.8,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-6.426325863459814,0.0,2.0,4.3,13,True,22.240761088565613,beginner,18.879619455717194
Reset 947,1,0.1364323885553076,0.0,0,2.0,4.3,0,1,-0.16872687372017947,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-2.7489941929201986,0.0,2.0,4.8,18,True,29.396321114984435,beginner,15.301839442507783
Reset 948,1,-0.026595816534570105,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-5.6023838272007325,0.0,2.0,4.8,16,True,35.52773851152371,beginner,12.236130744238146
Reset 949,0,0.0,0.0,0,0.0,0.0,0,1,-0.007539517823642594,0.0,0,2.0,4.3,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-3.9766736286173963,0.0,2.0,4.3,11,True,19.333296296081848,beginner,20.333351851959076
Reset 950,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-9.676558373391586,0.0,2.0,4.3,16,True,25.89901135581467,beginner,17.050494322092664
Reset 951,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-8.902765715375999,0.0,2.0,4.8,16,True,29.564733257766246,beginner,15.217633371116877
Reset 952,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-5.93178390721235,0.0,2.0,4.3,20,True,37.97310988990729,beginner,11.013445055046354
Reset 953,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-8.386651128071025,0.0,2.0,4.8,16,True,31.547719792841676,beginner,14.226140103579162
Reset 954,0,0.0,0.0,0,0.0,0.0,0,1,0.0066736253945889334,0.0,1,2.0,4.8,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-5.837971370375136,0.0,2.0,4.8,21,True,39.262922921051,beginner,10.368538539474502
Reset 955,0,0.0,0.0,0,0.0,0.0,0,1,-0.15065709662052185,0.0,1,2.0,4.8,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-4.913149926696028,0.0,2.0,4.8,20,True,34.60421297278246,beginner,12.697893513608769
Reset 956,1,0.047493965558612405,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-9.911752256525448,0.0,2.0,4.3,20,True,33.42812047863862,beginner,13.285939760680693
Reset 957,1,-0.0679222551583174,0.0,0,2.0,4.3,0,1,-0.05099200591869346,0.0,0,2.0,4.3,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-3.20496388595027,0.0,2.0,4.3,12,True,20.217246682289037,beginner,19.89137665885548
Reset 958,0,0.0,0.0,0,0.0,0.0,0,1,-0.10629278995902647,0.0,0,2.0,4.3,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-4.738096727487064,0.0,2.0,4.3,12,True,24.459326154929833,beginner,17.770336922535083
Reset 959,1,0.02023397422543538,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-9.965737941040887,0.0,2.0,4.8,17,True,34.80080154707619,beginner,12.599599226461903
Reset 960,1,-0.10589192066233943,0.0,1,2.0,4.8,0,1,0.13432660222919246,0.0,1,2.0,4.8,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-4.073023049189302,0.0,2.0,4.3,15,True,34.227355174882064,beginner,12.88632241255897
Reset 961,1,-0.10031105122406792,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-3.338218240598814,0.0,2.0,4.8,20,True,31.741540633495436,beginner,14.129229683252282
Reset 962,0,0.0,0.0,0,0.0,0.0,0,1,0.10407103654753636,0.0,1,2.0,4.8,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-5.155708749152885,0.0,2.0,4.3,13,True,17.870388671772417,beginner,21.06480566411379
Reset 963,1,0.05069033663740874,0.0,1,2.0,4.8,0,1,0.06525106629166388,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-4.165538600849741,0.0,2.0,4.8,15,True,32.6695221193185,beginner,13.665238940340751
Reset 964,1,0.049554496811982984,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-2.362802079915025,0.0,2.0,4.8,12,True,24.289518303312718,beginner,17.85524084834364
Reset 965,1,-0.04622602585005087,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-9.570290296881584,0.0,2.0,4.3,22,True,37.40274937095306,beginner,11.298625314523468
Reset 966,0,0.0,0.0,0,0.0,0.0,0,1,-0.10805242602305043,0.0,0,2.0,4.3,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-2.0461065278485826,0.0,2.0,4.3,14,True,30.857221654463103,beginner,14.571389172768448
Reset 967,0,0.0,0.0,0,0.0,0.0,0,1,-0.0029102084334653444,0.0,0,2.0,4.3,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-9.188336684443804,0.0,2.0,4.8,16,True,25.910531376456454,beginner,17.044734311771773
Reset 968,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-6.235490070489633,0.0,2.0,4.8,21,True,38.154598577365604,beginner,10.922700711317196
Reset 969,1,0.06592660088979696,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-8.304046705016702,0.0,2.0,4.3,21,True,36.65734641489095,beginner,11.671326792554522
Reset 970,1,-0.09427698214406366,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-6.547167231258444,0.0,2.0,4.8,22,True,36.231149619863025,beginner,11.884425190068487
Reset 971,1,-0.05790531192904069,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-5.110743687186524,0.0,2.0,4.8,21,True,33.57312677192658,beginner,13.213436614036707
Reset 972,0,0.0,0.0,0,0.0,0.0,0,1,-0.1266637129669026,0.0,0,2.0,4.3,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-9.628233577154429,0.0,2.0,4.3,15,True,20.518348045685556,beginner,19.740825977157222
Reset 973,1,-0.014456773269809542,0.0,0,2.0,4.3,0,1,0.0019320498508375028,0.0,0,2.0,4.3,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-5.723655484183771,0.0,2.0,4.3,18,True,35.48650563405283,beginner,12.256747182973584
Reset 974,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-3.7326691875103553,0.0,2.0,4.8,21,True,45.55608186135619,intermediate,9.305489767330476
Reset 975,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-5.541835873291141,0.0,2.0,4.3,21,True,37.79539212513633,beginner,11.102303937431833
Reset 976,1,0.04976566787910208,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-3.0535873130316027,0.0,2.0,4.3,20,True,31.824994975650387,beginner,14.087502512174806
Reset 977,0,0.0,0.0,0,0.0,0.0,0,1,0.04565880089129526,0.0,0,2.0,4.3,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-3.251609641562748,0.0,2.0,4.8,17,True,33.3315060376478,beginner,13.3342469811761
Reset 978,1,-0.07877599644808142,0.0,1,2.0,4.8,0,1,-0.12528634815434936,0.0,0,2.0,4.3,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-8.222692520231554,0.0,2.0,4.8,19,True,26.423857096422395,beginner,16.788071451788802
Reset 979,1,0.006483642982643367,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-6.256100876719724,0.0,2.0,4.8,18,True,26.56866285323926,beginner,16.71566857338037
Reset 980,1,-0.10342482344298909,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-5.701138324502532,0.0,2.0,4.8,21,True,28.324580330773443,beginner,15.837709834613278
Reset 981,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-6.357820580688654,0.0,2.0,4.8,22,True,37.31730775798132,beginner,11.341346121009341
Reset 982,1,-0.0834818992038382,0.0,0,2.0,4.3,0,1,0.08100209631123056,0.0,0,2.0,4.3,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-4.3489412689488915,0.0,2.0,4.3,18,True,39.305755656023116,beginner,10.347122171988442
Reset 983,1,0.07663188008192101,0.0,0,2.0,4.3,0,1,-0.04116094249505875,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-9.71086577755473,0.0,2.0,4.3,22,True,37.807170999916636,beginner,11.096414500041682
Reset 984,1,0.10266206186017057,0.0,0,2.0,4.3,0,1,-0.025047770999965024,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-4.034642939846556,0.0,2.0,4.8,15,True,32.83642148692451,beginner,13.581789256537746
Reset 985,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-4.613219682013482,0.0,2.0,4.3,21,True,38.84356514965381,beginner,10.578217425173092
Reset 986,1,-0.07884627058236493,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-8.487918082963766,0.0,2.0,4.3,17,True,30.931157138678568,beginner,14.534421430660716
Reset 987,1,0.09780770903152569,0.0,0,2.0,4.3,0,1,0.15724518415047206,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-2.911348405794941,0.0,2.0,4.8,18,True,28.47786052747264,beginner,15.76106973626368
Reset 988,0,0.0,0.0,0,0.0,0.0,0,1,-0.0687152927296506,0.0,0,2.0,4.3,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-8.111506264079043,0.0,2.0,4.3,22,True,36.40556382402488,beginner,11.79721808798756
Reset 989,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-5.361695433232798,0.0,2.0,4.3,12,True,22.15758573747611,beginner,18.921207131261944
Reset 990,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-7.628997074614975,0.0,2.0,4.8,13,True,6.0174739069851455,beginner,26.991263046507427
Reset 991,1,0.06780123854889131,0.0,0,2.0,4.3,0,1,-0.11987560008858456,0.0,1,2.0,4.8,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-3.3635505582653096,0.0,2.0,4.8,16,True,43.678826799438625,intermediate,9.540146650070172
Reset 992,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-2.3714019723320785,0.0,2.0,4.3,12,True,32.72138371168897,beginner,13.639308144155514
Reset 993,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-7.343964509497492,0.0,2.0,4.8,16,True,38.31388045749455,beginner,10.843059771252726
Reset 994,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-8.116396976786195,0.0,2.0,4.3,17,True,33.11687342412118,beginner,13.441563287939408
Reset 995,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-8.391410170269886,0.0,2.0,4.8,23,True,36.48712348995492,beginner,11.756438255022541
Reset 996,1,0.11713718778613558,0.0,1,2.0,4.8,0,1,0.020536269276298924,0.0,0,2.0,4.3,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-9.641449617506733,0.0,2.0,4.8,18,True,36.302801118372486,beginner,11.848599440813755
Reset 997,1,-0.12387806290147974,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-5.836190267013006,0.0,2.0,4.8,20,True,35.943078853278145,beginner,12.028460573360928
Reset 998,1,-0.15864919642847197,0.0,1,2.0,4.8,0,1,-0.0372773819760952,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-8.81047804349026,0.0,2.0,4.3,18,True,36.74015604220877,beginner,11.629921978895618
Reset 999,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-5.037300956169891,0.0,2.0,4.3,12,True,23.283216058441994,beginner,18.358391970779003
Reset 1000,0,0.0,0.0,0,0.0,0.0,0,1,-0.004321007474721528,0.0,0,2.0,4.3,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-4.130703930715323,0.0,2.0,4.3,20,True,35.40511935243944,beginner,12.297440323780279
Reset 1001,1,-0.09777483815907795,0.0,1,2.0,4.8,0,1,0.07660238609115089,0.0,1,2.0,4.8,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-3.6899196932795144,0.0,2.0,4.3,13,True,30.23314925958797,beginner,14.883425370206014
Reset 1002,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-7.1200974257488845,0.0,2.0,4.3,13,True,14.415671932904694,beginner,22.792164033547653
Reset 1003,0,0.0,0.0,0,0.0,0.0,0,1,0.007838317095433256,0.0,1,2.0,4.8,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-3.5645993912811855,0.0,2.0,4.3,11,True,28.11891791993434,beginner,15.94054104003283
Reset 1004,1,0.14820399758265368,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-8.811350992766432,0.0,2.0,4.8,20,True,32.92538544422026,beginner,13.53730727788987
Reset 1005,1,-0.08134153630241903,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-2.629020082416335,0.0,2.0,4.3,20,True,38.834030474164976,beginner,10.58298476291751
Reset 1006,0,0.0,0.0,0,0.0,0.0,0,1,-0.06731388534314542,0.0,0,2.0,4.3,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-8.84098566922046,0.0,2.0,4.3,14,True,10.350263090928145,beginner,24.824868454535927
Reset 1007,1,0.1370066959756846,0.0,0,2.0,4.3,0,1,0.0275925963711261,0.0,0,2.0,4.3,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-6.12701124062974,0.0,2.0,4.3,16,True,34.22380451973292,beginner,12.88809774013354
Reset 1008,1,-0.09071647626905954,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-3.783431329183567,0.0,2.0,4.8,14,True,32.51720905187692,beginner,13.741395474061541
Reset 1009,1,-0.17443019696522843,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-7.201413734884846,0.0,2.0,4.8,22,True,32.4106707150155,beginner,13.79466464249225
Reset 1010,1,0.11296597211263326,0.0,1,2.0,4.8,0,1,-0.05330181340736928,0.0,1,2.0,4.8,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-3.4172726931701582,0.0,2.0,4.3,15,True,37.72159176967054,beginner,11.139204115164732
Reset 1011,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-7.343498979260828,0.0,2.0,4.8,15,True,26.812622806718018,beginner,16.59368859664099
Reset 1012,1,-0.093735713341486,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-2.6277945004518504,0.0,2.0,4.8,15,True,37.15407925076563,beginner,11.422960374617182
Reset 1013,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-6.061934388908358,0.0,2.0,4.8,17,True,45.299584867774655,intermediate,9.337551891528168
Reset 1014,0,0.0,0.0,0,0.0,0.0,0,1,-0.1315278595797269,0.0,0,2.0,4.3,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-8.44986292378695,0.0,2.0,4.8,18,True,45.07413954926453,intermediate,9.365732556341934
Reset 1015,0,0.0,0.0,0,0.0,0.0,0,1,-0.10588542660775513,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-3.633236782213557,0.0,2.0,4.8,15,True,34.209031507718954,beginner,12.895484246140523
Reset 1016,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-7.704108197124936,0.0,2.0,4.8,22,True,28.052815594525708,beginner,15.973592202737146
Reset 1017,1,-0.1694164693300586,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-3.472189551497541,0.0,2.0,4.3,15,True,35.72066339688873,beginner,12.139668301555634
Reset 1018,0,0.0,0.0,0,0.0,0.0,0,1,-0.030481841537811194,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-9.628208502101174,0.0,2.0,4.3,22,True,37.95108294775487,beginner,11.024458526122567
Reset 1019,1,-0.06958353859898936,0.0,1,2.0,4.8,0,1,0.014179273269994352,0.0,0,2.0,4.3,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-4.904964458550306,0.0,2.0,4.8,13,True,18.89111443847429,beginner,20.554442780762855
Reset 1020,1,0.1381763963480449,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-3.059693894708677,0.0,2.0,4.3,20,True,31.79934295942075,beginner,14.100328520289626
Reset 1021,1,-0.07611349452391392,0.0,1,2.0,4.8,0,1,0.12227264273665006,0.0,1,2.0,4.8,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-9.99499375647542,0.0,2.0,4.8,21,True,38.181638444507655,beginner,10.909180777746174
Reset 1022,1,0.1326956154534007,0.0,1,2.0,4.8,0,1,0.04500043940041065,0.0,1,2.0,4.8,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-4.11201055438473,0.0,2.0,4.8,18,True,34.718250179896344,beginner,12.64087491005183
Reset 1023,1,-0.11231773152861169,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-7.334136223248488,0.0,2.0,4.3,19,True,37.21851246869113,beginner,11.390743765654435
Reset 1024,1,-0.03249036280878781,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-2.985193420179492,0.0,2.0,4.8,12,True,20.671023788075146,beginner,19.664488105962427
Reset 1025,0,0.0,0.0,0,0.0,0.0,0,1,-0.13628339928484356,0.0,1,2.0,4.8,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-6.842610604708113,0.0,2.0,4.8,15,True,29.342445259202126,beginner,15.328777370398937
Reset 1026,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-7.460452793479894,0.0,2.0,4.8,22,True,30.452080115974283,beginner,14.773959942012858
Reset 1027,0,0.0,0.0,0,0.0,0.0,0,1,0.024722735014103936,0.0,1,2.0,4.8,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-6.759709835551344,0.0,2.0,4.3,14,True,19.796828529286138,beginner,20.10158573535693
Reset 1028,0,0.0,0.0,0,0.0,0.0,0,1,0.10119913008881265,0.0,0,2.0,4.3,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-6.47662408658179,0.0,2.0,4.8,19,True,37.22964610812104,beginner,11.385176945939481
Reset 1029,0,0.0,0.0,0,0.0,0.0,0,1,-0.054101673082394885,0.0,0,2.0,4.3,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-7.151301180748305,0.0,2.0,4.3,20,True,38.76345540256443,beginner,10.618272298717786
Reset 1030,1,-0.09250718137159142,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-3.239791912321948,0.0,2.0,4.3,12,True,19.7199660516414,beginner,20.1400169741793
Reset 1031,0,0.0,0.0,0,0.0,0.0,0,1,-0.16148717180268912,0.0,0,2.0,4.3,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-2.4277153498643402,0.0,2.0,4.3,12,True,28.4501386721117,beginner,15.77493066394415
Reset 1032,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-3.4767318283839588,0.0,2.0,4.8,20,True,40.26415611769103,intermediate,9.966980485288621
Reset 1033,0,0.0,0.0,0,0.0,0.0,0,1,0.017495144547636787,0.0,1,2.0,4.8,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-5.342231128135299,0.0,2.0,4.3,12,True,22.200073025362627,beginner,18.899963487318686
Reset 1034,0,0.0,0.0,0,0.0,0.0,0,1,-0.08466380293499487,0.0,1,2.0,4.8,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-7.444843536334807,0.0,2.0,4.3,22,True,38.154149648181324,beginner,10.922925175909338
Reset 1035,1,0.051730867252777424,0.0,0,2.0,4.3,0,1,-0.11466133916169818,0.0,1,2.0,4.8,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-7.657296022871001,0.0,2.0,4.8,15,True,24.908468386093915,beginner,17.545765806953042
Reset 1036,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-7.988018554033131,0.0,2.0,4.3,14,True,21.70707943882725,beginner,19.146460280586375
